keyword,parent_keyword,cluster,category,monthly_pc,monthly_mobile,monthly_total,competition,source_seed,trend_1m,trend_3m,trend_momentum,seasonality,web_result_count,demand_supply_ratio,competition_ratio,result_count_checked_at,commercial_intent,freshness,longtail_score,content_fit,opportunity_score,score_valid,score_invalid_reasons,data_coverage,novelty_score,theme_state,seed_source,exploration_bucket,status,discovered_at,last_checked,source,depth,confidence,content_types,intent,action,closest_url,overlap,reason,strategy,volume_note,search_ads_checked_at,datalab_checked_at,pending_validation,pending_retry_count,pending_last_attempt_at,pending_validation_expired
자동차폐차장,자동차폐차비용,자동차말소,recovery:자동차,300,1180,1480,높음,중고차수출가격,,,,,,,,,0.3,0.2,0.12,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-26T20:30:34.794344+09:00,,,,,
고철값,자동차폐차비용,자동차말소,recovery:자동차,170,710,880,높음,차량폐차가격,,,,,,,,,0.3,0.2,0.06,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
수입차폐차장,자동차폐차비용,자동차말소,recovery:자동차,30,60,90,높음,차량폐차가격,,,,,,,,,0.3,0.2,0.12,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/animal/annectens.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
수입차폐차,자동차폐차비용,자동차말소,recovery:자동차,20,70,90,높음,차량폐차가격,,,,,,,,,0.3,0.2,0.1,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/animal/annectens.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
차령초과말소,자동차폐차비용,자동차말소,recovery:자동차,220,220,440,높음,차량폐차가격,,,,,,,,,0.3,0.2,0.12,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/visa/sweden.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
자동차폐차방법,자동차폐차비용,자동차말소,recovery:자동차,100,430,530,높음,차량폐차가격,15.47,5.28,15.47,1.183,986450,0.00053728,1861.23,2026-09-24T07:59:23.737077+09:00,0.3,0.2,0.315,0.4,38.03,True,,100,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,NEW,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,HIGH,evergreen|how-to|informational,how-to,NEW_PAGE,/,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,,2026-09-24T13:58:59.873721+09:00,2026-09-24T07:59:23.737077+09:00,False,0,,False
폐차사이트,자동차폐차비용,자동차말소,recovery:자동차,10,50,60,높음,중고차수출가격,,,,,,,,,0.3,0.2,0.1,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/coin/axt-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-26T20:30:34.794344+09:00,,,,,
페차비용,자동차폐차비용,자동차말소,recovery:자동차,,,0,낮음,중고차수출가격,,,,,,,,,0.9,0.2,0.18000000000000002,0.4,,False,monthly_volume_missing|trend_missing|web_result_missing,20,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,UNVERIFIED,commercial|evergreen|informational,informational,REJECT,/kor/report/travel/tanzania-dar-es-salaam.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-26T20:30:34.794344+09:00,,,,,
자동차폐차대행,자동차폐차비용,자동차말소,recovery:자동차,10,10,10,높음,중고차수출가격,,,,,,,,,0.3,0.2,0.13999999999999999,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-26T20:30:34.794344+09:00,,,,,
폐차신청,자동차폐차비용,자동차말소,recovery:자동차,30,100,130,높음,차량폐차가격,,,,,1258080,0.00010333,9677.54,2026-09-24T19:23:50.236700+09:00,0.3,0.2,0.18000000000000002,0.4,,False,trend_missing,70,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,NEW,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|how-to|informational,how-to,NEW_PAGE,/kor/report/visa/portugal.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,,2026-09-24T13:58:59.873721+09:00,2026-09-25T22:53:19.272882+09:00,False,3,2026-09-24T19:23:50.236700+09:00,True
자동차페차장,자동차폐차비용,자동차말소,recovery:자동차,,90,90,높음,차량폐차가격,,,,,,,,,0.3,0.2,0.12,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-24T13:58:59.873721+09:00,,,,,
폐차지원금,자동차폐차비용,자동차말소,recovery:자동차,110,300,410,높음,차량폐차가격,,,,,,,,,0.3,0.2,0.1,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/gov/child-tax-credit-2025.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
경유차조기폐차,자동차폐차비용,자동차말소,recovery:자동차,210,830,1040,높음,현대자동차서비스센터,,,,,,,,,0.3,0.2,0.13999999999999999,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/visa/nigeria.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-26T03:41:13.811116+09:00,,,,,
제주폐차장,자동차폐차비용,자동차말소,recovery:자동차,80,340,420,높음,자동차폐차비용,,,,,,,,,0.3,0.2,0.1,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/car/car-scrap-cost-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T07:59:23.737077+09:00,,,,,
압류차량폐차,자동차폐차비용,자동차말소,recovery:자동차,70,490,560,높음,차량폐차가격,,,,,,,,,0.3,0.2,0.12,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/animal/rummynosetetra.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
내차량조회,자동차폐차비용,자동차말소,recovery:자동차,280,880,1160,높음,자동차폐차비용,,,,,,,,,0.3,0.2,0.1,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/camp-gear/camping-cooler-recommendation.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T07:59:23.737077+09:00,,,,,
폐차경매,자동차폐차비용,자동차말소,recovery:자동차,20,100,120,높음,중고차수출가격,,,,,,,,,0.3,0.2,0.08000000000000002,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/coin/auction-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-26T20:30:34.794344+09:00,,,,,
막차폐차,자동차폐차비용,자동차말소,recovery:자동차,50,100,150,중간,자동차폐차비용,,,,,,,,,0.3,0.2,0.08000000000000002,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/car/car-scrap-cost-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T07:59:23.737077+09:00,,,,,
폐차하는법,자동차폐차비용,자동차말소,recovery:자동차,50,240,290,높음,차량폐차가격,-5.02,-0.26,-5.02,0.749,313418,0.00092528,1080.75,2026-09-24T07:59:23.737077+09:00,0.3,0.2,0.225,0.4,34.08,True,,100,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,NEW,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,HIGH,evergreen|how-to|informational,how-to,NEW_PAGE,/kor/column/financial-income-tax-2000-2026.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,,2026-09-24T13:58:59.873721+09:00,2026-09-24T07:59:23.737077+09:00,False,0,,False
폐차금액,자동차폐차비용,자동차말소,recovery:자동차,30,70,100,높음,차량폐차가격,,,,,,,,,0.3,0.2,0.08000000000000002,0.4,,False,trend_missing|web_result_missing,50,9.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T07:59:23.737077+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/coin/air-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
자동차전체도색비용,차량전체도색비용,자동차말소,recovery:자동차,100,700,800,높음,차량도색비용,16.69,11.24,16.69,0.805,1085818,0.00073677,1357.27,2026-09-24T13:58:59.873721+09:00,0.9,0.2,0.405,0.4,46.77,True,,100,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,NEW,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,HIGH,commercial|evergreen|informational,informational,NEW_PAGE,/kor/report/car/car-full-paint-cost-guide.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,,2026-09-24T19:23:50.236700+09:00,2026-09-24T13:58:59.873721+09:00,False,0,,False
차량시트지,차량전체도색비용,자동차말소,recovery:자동차,110,210,320,높음,차량전체도색비용,,,,,,,,,0.3,0.2,0.1,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/coin/agent-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
차량랩핑,차량전체도색비용,자동차말소,recovery:자동차,590,780,1370,높음,차량전체도색비용,,,,,,,,,0.3,0.2,0.08000000000000002,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/camp-gear/camping-cooler-recommendation.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
자동차수리견적,차량전체도색비용,자동차말소,recovery:자동차,100,660,760,높음,현대자동차서비스센터,,,,,,,,,0.3,0.2,0.13999999999999999,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-26T03:41:13.811116+09:00,,,,,
시트지컷팅,차량전체도색비용,자동차말소,recovery:자동차,160,150,310,높음,차량전체도색비용,,,,,,,,,0.3,0.2,0.1,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/coin/agent-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
자동차전체도색,차량전체도색비용,자동차말소,recovery:자동차,70,260,330,높음,현대자동차서비스센터,,,,,,,,,0.3,0.2,0.13999999999999999,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/car/car-full-paint-cost-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-26T03:41:13.811116+09:00,,,,,
차량스티커,차량전체도색비용,자동차말소,recovery:자동차,790,2730,3520,중간,차량전체도색비용,,,,,,,,,0.3,0.2,0.1,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/travel/belarus-mosty.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
랩핑,차량전체도색비용,자동차말소,recovery:자동차,1210,3080,4290,높음,차량전체도색비용,,,,,,,,,0.3,0.2,0.04000000000000001,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
차량스티커제작,차량전체도색비용,자동차말소,recovery:자동차,260,620,880,중간,차량전체도색비용,,,,,,,,,0.3,0.2,0.13999999999999999,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/window/windows11-theme-creation-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
랩핑가격,차량전체도색비용,자동차말소,recovery:자동차,60,170,230,높음,차량전체도색비용,,,,,,,,,0.9,0.2,0.18000000000000002,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,commercial|evergreen|informational,informational,REJECT,/kor/report/coin/aaplx-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
자동차도색비용,차량전체도색비용,자동차말소,recovery:자동차,260,1930,2190,높음,차량도색비용,16.2,48.46,16.2,0.859,1506366,0.00145383,687.84,2026-09-24T13:58:59.873721+09:00,0.9,0.2,0.315,0.4,49.53,True,,100,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,NEW,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,HIGH,commercial|evergreen|informational,informational,NEW_PAGE,/,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,,2026-09-24T19:23:50.236700+09:00,2026-09-24T13:58:59.873721+09:00,False,0,,False
차량용자석,차량전체도색비용,자동차말소,recovery:자동차,110,180,290,높음,차량전체도색비용,,,,,,,,,0.3,0.2,0.1,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/camp-gear/camping-cooler-recommendation.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
시트커팅,차량전체도색비용,자동차말소,recovery:자동차,210,100,310,높음,차량전체도색비용,,,,,,,,,0.3,0.2,0.08000000000000002,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/travel/bahrain-sitra.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
전체도색,차량전체도색비용,자동차말소,recovery:자동차,30,110,140,높음,차량도색비용,,,,,,,,,0.3,0.2,0.08000000000000002,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/car/car-full-paint-cost-guide.html,LOW_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T19:23:50.236700+09:00,,,,,
자동차올도색비용,차량전체도색비용,자동차말소,recovery:자동차,40,390,430,높음,차량도색비용,22.46,3.46,22.46,1.194,696991,0.00061694,1620.91,2026-09-24T13:58:59.873721+09:00,0.9,1,0.36000000000000004,0.4,48.34,True,,100,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,NEW,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,HIGH,commercial|informational|trending,informational,NEW_PAGE,/,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,,2026-09-24T19:23:50.236700+09:00,2026-09-24T13:58:59.873721+09:00,False,0,,False
차량도색비용,차량전체도색비용,자동차말소,recovery:자동차,180,1380,1560,높음,차량도색비용,4.31,-6.72,4.31,0.92,1506660,0.0010354,965.81,2026-09-24T13:58:59.873721+09:00,0.9,0.2,0.27,0.4,45.42,True,,100,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,NEW,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,HIGH,commercial|evergreen|informational,informational,NEW_PAGE,/kor/report/car/car-full-paint-cost-guide.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,,2026-09-24T19:23:50.236700+09:00,2026-09-24T13:58:59.873721+09:00,False,0,,False
자동차필름,차량전체도색비용,자동차말소,recovery:자동차,130,580,710,높음,차량전체도색비용,,,,,,,,,0.3,0.2,0.1,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
자석광고,차량전체도색비용,자동차말소,recovery:자동차,30,50,80,높음,차량전체도색비용,,,,,,,,,0.3,0.2,0.08000000000000002,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/coin/adz-guide.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
데칼,차량전체도색비용,자동차말소,recovery:자동차,380,1310,1690,중간,차량전체도색비용,,,,,,,,,0.3,0.2,0.04000000000000001,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/kor/report/travel/cape-verde-calheta.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T13:58:59.873721+09:00,,,,,
자동차올도색,차량전체도색비용,자동차말소,recovery:자동차,20,110,130,높음,차량도색비용,,,,,,,,,0.3,0.2,0.12,0.4,,False,trend_missing|web_result_missing,50,5.2,EXPERIMENT_THEME,NAVER_SEARCHAD,new_theme,REJECTED,2026-09-24T13:58:59.873721+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,4,LOW,evergreen|informational,informational,REJECT,/,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T19:23:50.236700+09:00,,,,,
애니모스타팅추천,,애니모스타팅추천,topic:애니모,,,0,낮음,애니모 스타팅 추천,,,,,,,,,0.9,0.2,0.36000000000000004,0.4,,False,monthly_volume_missing|trend_missing|web_result_missing,20,90.91,NEW,EXISTING_EXTERNAL,new_theme,NEW,2026-09-24T19:23:50.236700+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,commercial|evergreen|informational,informational,NEW_PAGE,/kor/report/travel/malta-mosta.html,NO_OVERLAP,Fixed semantic similarity threshold.,discovery,LOWER_BOUND_CENSORED,2026-09-24T19:23:50.236700+09:00,2026-09-25T22:53:19.272882+09:00,,,,
애니모60FPS,,애니모60fps,topic:애니모,,,0,낮음,애니모 60fps,,,,,,,,,0.3,0.2,0.16000000000000003,0.4,,False,monthly_volume_missing|trend_missing|web_result_missing,20,90.91,NEW,EXISTING_EXTERNAL,new_theme,REJECTED,2026-09-24T19:23:50.236700+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,UNVERIFIED,evergreen|informational,informational,REJECT,/kor/report/animal/meerkat.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,LOWER_BOUND_CENSORED,2026-09-24T19:23:50.236700+09:00,,,,,
애니모계정연동,,애니모계정연동,topic:애니모,20,10,30,낮음,애니모 계정 연동,,,,,,,,,0.3,0.2,0.13999999999999999,0.4,,False,trend_missing|web_result_missing,50,89.0,NEW,EXISTING_EXTERNAL,new_theme,REJECTED,2026-09-24T19:23:50.236700+09:00,2026-09-26T20:30:34.794344+09:00,NAVER_SEARCHAD,0,LOW,evergreen|informational,informational,REJECT,/kor/report/window/windows11-license-activation-fix.html,NO_OVERLAP,UNCLEAR_OR_BROAD_INTENT,discovery,,2026-09-24T19:23:50.236700+09:00,,,,,
